"import_time","rootname","fluxul","detectionid","label","l","b","ella","ellb","fluxerr","flux","sqrtts","spectralindex","spectralindexerr","tstart","tstop","emin","emax","run_l","run_b"
1539852422.1806011,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800150/T442800000_442800150_E0.631_350_P184.557449_-5.78436",NULL,42640,"Crab-1",184.557,-5.7843,-1,-1,983.649554476534,0.0000001,0,5,10059900000,442800000,442800150,0.631,350,184.557449,-5.78436
1539852427.5931072,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800160/T442800000_442800160_E0.631_350_P184.557449_-5.78436",NULL,42641,"Crab-1",184.557,-5.7843,-1,-1,950.875880212675,0.0000001,0,5,9669710000,442800000,442800160,0.631,350,184.557449,-5.78436
1539852433.666747,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800170/T442800000_442800170_E0.631_350_P184.557449_-5.78436",NULL,42642,"Crab-1",184.557,-5.7843,-1,-1,741.010588066849,0.0000001,0,5,6999690000,442800000,442800170,0.631,350,184.557449,-5.78436
1539852452.5537853,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800200/T442800000_442800200_E0.631_350_P184.557449_-5.78436",NULL,42643,"Crab-1",184.557,-5.7843,-1,-1,711.291246327366,0.0000001,0,5,6722730000,442800000,442800200,0.631,350,184.557449,-5.78436
1539852459.6375568,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800210/T442800000_442800210_E0.631_350_P184.557449_-5.78436",NULL,42644,"Crab-1",184.557,-5.7843,-1,-1,679.288218718928,0.0000001,0,5,6405540000,442800000,442800210,0.631,350,184.557449,-5.78436
1539852472.67889,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800230/T442800000_442800230_E0.631_350_P184.557449_-5.78436",NULL,42645,"Crab-1",184.557,-5.7843,-1,-1,688.079254333112,0.0000001,0,5,6477570000,442800000,442800230,0.631,350,184.557449,-5.78436
1539852478.1093726,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800240/T442800000_442800240_E0.631_350_P184.557449_-5.78436",NULL,42646,"Crab-1",184.557,-5.7843,-1,-1,638.71830052943,0.0000001,0,5,6101160000,442800000,442800240,0.631,350,184.557449,-5.78436
1539852484.6800525,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800250/T442800000_442800250_E0.631_350_P184.557449_-5.78436",NULL,42647,"Crab-1",184.557,-5.7843,-1,-1,538.549613856643,0.0000001,0,5,4577990000,442800000,442800250,0.631,350,184.557449,-5.78436
1539852490.319122,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800260/T442800000_442800260_E0.631_350_P184.557449_-5.78436",NULL,42648,"Crab-1",184.557,-5.7843,-1,-1,537.952965021895,0.0000001,0,5,4568080000,442800000,442800260,0.631,350,184.557449,-5.78436
1539852497.1809425,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800270/T442800000_442800270_E0.631_350_P184.557449_-5.78436",NULL,42649,"Crab-1",184.557,-5.7843,-1,-1,536.213784870169,0.0000001,0,5,4554510000,442800000,442800270,0.631,350,184.557449,-5.78436
1539852508.977948,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800300/T442800000_442800300_E0.631_350_P184.557449_-5.78436",NULL,42650,"Crab-1",184.557,-5.7843,-1,-1,483.891478269802,0.0000001,0,5,3942610000,442800000,442800300,0.631,350,184.557449,-5.78436
1539852526.468385,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800330/T442800000_442800330_E0.631_350_P184.557449_-5.78436",NULL,42651,"Crab-1",184.557,-5.7843,-1,-1,503.583186685882,0.0000001,0,5,4098690000,442800000,442800330,0.631,350,184.557449,-5.78436
1539852544.75732,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800360/T442800000_442800360_E0.631_350_P184.557449_-5.78436",NULL,42652,"Crab-1",184.557,-5.7843,-1,-1,508.372065702558,0.0000001,0,5,4134350000,442800000,442800360,0.631,350,184.557449,-5.78436
1539852556.654428,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800380/T442800000_442800380_E0.631_350_P184.557449_-5.78436",NULL,42653,"Crab-1",184.557,-5.7843,-1,-1,193.263502792848,0.0000001,0,4.27026,1488650000,442800000,442800380,0.631,350,184.557449,-5.78436
1539852562.472586,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800390/T442800000_442800390_E0.631_350_P184.557449_-5.78436",NULL,42654,"Crab-1",184.557,-5.7843,-1,-1,498.554108417417,0.0000001,0,5,4040000000,442800000,442800390,0.631,350,184.557449,-5.78436
1539852568.2490005,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800400/T442800000_442800400_E0.631_350_P184.557449_-5.78436",NULL,42655,"Crab-1",184.557,-5.7843,-1,-1,80.3843396004832,0.0000001,0,4.22722,739153000,442800000,442800400,0.631,350,184.557449,-5.78436
1539852574.929992,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800410/T442800000_442800410_E0.631_350_P184.557449_-5.78436",NULL,42656,"Crab-1",184.557,-5.7843,-1,-1,82.1085572565494,0.0000001,0,4.25552,757289000,442800000,442800410,0.631,350,184.557449,-5.78436
1539852581.0696905,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800420/T442800000_442800420_E0.631_350_P184.557449_-5.78436",NULL,42657,"Crab-1",184.557,-5.7843,-1,-1,179.82308885592,13.3969,0.308221,5,14.7796,442800000,442800420,0.631,350,184.557449,-5.78436
1539852586.6648364,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800430/T442800000_442800430_E0.631_350_P184.557449_-5.78436",NULL,42658,"Crab-1",184.557,-5.7843,-1,-1,175.963946370365,9.47806,0.221359,5,20.5758,442800000,442800430,0.631,350,184.557449,-5.78436
1539852591.8730698,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800440/T442800000_442800440_E0.631_350_P184.557449_-5.78436",NULL,42659,"Crab-1",184.557,-5.7843,-1,-1,227.209149590589,47.0308,0.485798,5,5.04266,442800000,442800440,0.631,350,184.557449,-5.78436
1539852599.1015444,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800450/T442800000_442800450_E0.631_350_P184.557449_-5.78436",NULL,42660,"Crab-1",184.557,-5.7843,-1,-1,195.044779438883,24.5437,0.570964,5,8.53473,442800000,442800450,0.631,350,184.557449,-5.78436
1539852605.5279021,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800460/T442800000_442800460_E0.631_350_P184.557449_-5.78436",NULL,42661,"Crab-1",184.557,-5.7843,-1,-1,190.85574580668,23.5567,0.561249,5,8.71727,442800000,442800460,0.631,350,184.557449,-5.78436
1539852611.3243148,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800470/T442800000_442800470_E0.631_350_P184.557449_-5.78436",NULL,42662,"Crab-1",184.557,-5.7843,-1,-1,186.653917203881,21.8046,0.531037,5,9.23443,442800000,442800470,0.631,350,184.557449,-5.78436
1539852616.8966331,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800480/T442800000_442800480_E0.631_350_P184.557449_-5.78436",NULL,42663,"Crab-1",184.557,-5.7843,-1,-1,191.06212117685,26.1453,0.629285,5,7.84458,442800000,442800480,0.631,350,184.557449,-5.78436
1539852623.612343,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800490/T442800000_442800490_E0.631_350_P184.557449_-5.78436",NULL,42664,"Crab-1",184.557,-5.7843,-1,-1,187.083151289295,24.1339,0.593296,5,8.34511,442800000,442800490,0.631,350,184.557449,-5.78436
1539852629.3386543,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800500/T442800000_442800500_E0.631_350_P184.557449_-5.78436",NULL,42665,"Crab-1",184.557,-5.7843,-1,-1,182.778522335465,19.9051,0.497996,5,9.94518,442800000,442800500,0.631,350,184.557449,-5.78436
1539852635.6188166,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800510/T442800000_442800510_E0.631_350_P184.557449_-5.78436",NULL,42666,"Crab-1",184.557,-5.7843,-1,-1,179.230720041726,17.5171,0.446094,5,11.119,442800000,442800510,0.631,350,184.557449,-5.78436
1539852641.7302334,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800520/T442800000_442800520_E0.631_350_P184.557449_-5.78436",NULL,42667,"Crab-1",184.557,-5.7843,-1,-1,173.444683019038,18.794,0.475395,5,9.91394,442800000,442800520,0.631,350,184.557449,-5.78436
1539852647.9371839,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800530/T442800000_442800530_E0.631_350_P184.557449_-5.78436",NULL,42668,"Crab-1",184.557,-5.7843,-1,-1,169.921624990928,16.1205,0.415933,5,11.3725,442800000,442800530,0.631,350,184.557449,-5.78436
1539852653.194744,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800540/T442800000_442800540_E0.631_350_P184.557449_-5.78436",NULL,42669,"Crab-1",184.557,-5.7843,-1,-1,166.609291122029,13.8762,0.364692,5,13.006,442800000,442800540,0.631,350,184.557449,-5.78436
1539852658.9683242,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800550/T442800000_442800550_E0.631_350_P184.557449_-5.78436",NULL,42670,"Crab-1",184.557,-5.7843,-1,-1,165.419568179203,13.617,0.360555,5,13.1615,442800000,442800550,0.631,350,184.557449,-5.78436
1539852665.218239,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800560/T442800000_442800560_E0.631_350_P184.557449_-5.78436",NULL,42671,"Crab-1",184.557,-5.7843,-1,-1,163.100714384421,12.428,0.331662,5,14.2369,442800000,442800560,0.631,350,184.557449,-5.78436
1539852670.7775848,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800570/T442800000_442800570_E0.631_350_P184.557449_-5.78436",NULL,42672,"Crab-1",184.557,-5.7843,-1,-1,160.14850919573,11.3508,0.308221,5,15.3337,442800000,442800570,0.631,350,184.557449,-5.78436
1539852677.4149256,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800580/T442800000_442800580_E0.631_350_P184.557449_-5.78436",NULL,42673,"Crab-1",184.557,-5.7843,-1,-1,157.272446828418,9.6427,0.266458,5,17.791,442800000,442800580,0.631,350,184.557449,-5.78436
1539852683.4362738,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800590/T442800000_442800590_E0.631_350_P184.557449_-5.78436",NULL,42674,"Crab-1",184.557,-5.7843,-1,-1,155.628168324713,8.16685,0.228035,5,20.8416,442800000,442800590,0.631,350,184.557449,-5.78436
1539852689.7924778,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800600/T442800000_442800600_E0.631_350_P184.557449_-5.78436",NULL,42675,"Crab-1",184.557,-5.7843,-1,-1,152.949033361614,7.04326,0.2,5,23.803,442800000,442800600,0.631,350,184.557449,-5.78436
1539852694.9137213,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800610/T442800000_442800610_E0.631_350_P184.557449_-5.78436",NULL,42676,"Crab-1",184.557,-5.7843,-1,-1,150.240494824631,4.95074,0.144914,5,33.3989,442800000,442800610,0.631,350,184.557449,-5.78436
1539852700.729876,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800620/T442800000_442800620_E0.631_350_P184.557449_-5.78436",NULL,42677,"Crab-1",184.557,-5.7843,-1,-1,147.846593827673,4.14291,0.122474,5,39.3398,442800000,442800620,0.631,350,184.557449,-5.78436
1539852706.6723676,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800630/T442800000_442800630_E0.631_350_P184.557449_-5.78436",NULL,42678,"Crab-1",184.557,-5.7843,-1,-1,146.012275187024,2.91061,0.083666,5,55.3646,442800000,442800630,0.631,350,184.557449,-5.78436
1539852712.2499387,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800640/T442800000_442800640_E0.631_350_P184.557449_-5.78436",NULL,42679,"Crab-1",184.557,-5.7843,-1,-1,143.814457931826,1.9829,0.0632455,5,80.217,442800000,442800640,0.631,350,184.557449,-5.78436
1539852718.973244,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800650/T442800000_442800650_E0.631_350_P184.557449_-5.78436",NULL,42680,"Crab-1",184.557,-5.7843,-1,-1,149.030300817235,8.88238,0.258844,5,17.9652,442800000,442800650,0.631,350,184.557449,-5.78436
1539852724.8109627,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800660/T442800000_442800660_E0.631_350_P184.557449_-5.78436",NULL,42681,"Crab-1",184.557,-5.7843,-1,-1,155.608905140339,14.0895,0.151658,5,11.7119,442800000,442800660,0.631,350,184.557449,-5.78436
1539852753.8072877,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800710/T442800000_442800710_E0.631_350_P184.557449_-5.78436",NULL,42682,"Crab-1",184.557,-5.7843,-1,-1,20.5900579067761,0.00000218623,0,3.45624,7740140,442800000,442800710,0.631,350,184.557449,-5.78436
1539852761.185491,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800720/T442800000_442800720_E0.631_350_P184.557449_-5.78436",NULL,42683,"Crab-1",184.557,-5.7843,-1,-1,18.8533250120064,0.00000218794,0,3.39933,6981330,442800000,442800720,0.631,350,184.557449,-5.78436
1539852767.57196,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800730/T442800000_442800730_E0.631_350_P184.557449_-5.78436",NULL,42684,"Crab-1",184.557,-5.7843,-1,-1,21.0253264105523,0.00000218389,0,3.46838,7938910,442800000,442800730,0.631,350,184.557449,-5.78436
1539852801.7939506,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800790/T442800000_442800790_E0.631_350_P184.557449_-5.78436",NULL,42685,"Crab-1",184.557,-5.7843,-1,-1,3.69728893262667,2.62197,1.74069,2.36474,0.604691,442800000,442800790,0.631,350,184.557449,-5.78436
1539852807.1911778,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800800/T442800000_442800800_E0.631_350_P184.557449_-5.78436",NULL,42686,"Crab-1",184.557,-5.7843,-1,-1,4.18026518722304,3.09538,1.8431,2.42576,0.60623,442800000,442800800,0.631,350,184.557449,-5.78436
1539852812.3193283,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800810/T442800000_442800810_E0.631_350_P184.557449_-5.78436",NULL,42687,"Crab-1",184.557,-5.7843,-1,-1,4.43179454645438,3.6453,2.06664,2.44799,0.558917,442800000,442800810,0.631,350,184.557449,-5.78436
1539852817.9493628,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800820/T442800000_442800820_E0.631_350_P184.557449_-5.78436",NULL,42688,"Crab-1",184.557,-5.7843,-1,-1,4.39745191438904,3.47528,1.97535,2.45206,0.584064,442800000,442800820,0.631,350,184.557449,-5.78436
1539852823.3905232,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800830/T442800000_442800830_E0.631_350_P184.557449_-5.78436",NULL,42689,"Crab-1",184.557,-5.7843,-1,-1,4.35569262902208,3.29896,1.88335,2.4553,0.610864,442800000,442800830,0.631,350,184.557449,-5.78436
1539852829.8681126,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800840/T442800000_442800840_E0.631_350_P184.557449_-5.78436",NULL,42690,"Crab-1",184.557,-5.7843,-1,-1,4.65096159397017,3.70536,2.00948,2.48753,0.598251,442800000,442800840,0.631,350,184.557449,-5.78436
1539852836.1179893,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800850/T442800000_442800850_E0.631_350_P184.557449_-5.78436",NULL,42691,"Crab-1",184.557,-5.7843,-1,-1,4.5836087350372,3.76436,2.10071,2.47531,0.575586,442800000,442800850,0.631,350,184.557449,-5.78436
1539852842.1775286,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800860/T442800000_442800860_E0.631_350_P184.557449_-5.78436",NULL,42692,"Crab-1",184.557,-5.7843,-1,-1,4.45799917814933,3.67492,2.11258,2.46279,0.569058,442800000,442800860,0.631,350,184.557449,-5.78436
1539852847.9445906,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800870/T442800000_442800870_E0.631_350_P184.557449_-5.78436",NULL,42693,"Crab-1",184.557,-5.7843,-1,-1,4.76574126011826,3.97813,2.14826,2.4991,0.578261,442800000,442800870,0.631,350,184.557449,-5.78436
1539852857.2490733,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800880/T442800000_442800880_E0.631_350_P184.557449_-5.78436",NULL,42694,"Crab-1",184.557,-5.7843,-1,-1,4.63834807979717,3.90558,2.18128,2.4834,0.566893,442800000,442800880,0.631,350,184.557449,-5.78436
1539852863.24474,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800890/T442800000_442800890_E0.631_350_P184.557449_-5.78436",NULL,42695,"Crab-1",184.557,-5.7843,-1,-1,5.14961564657819,4.88644,2.52864,2.52506,0.519619,442800000,442800890,0.631,350,184.557449,-5.78436
1539852869.5684135,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800900/T442800000_442800900_E0.631_350_P184.557449_-5.78436",NULL,42696,"Crab-1",184.557,-5.7843,-1,-1,4.40986117048694,4.30851,2.5838,2.44789,0.477901,442800000,442800900,0.631,350,184.557449,-5.78436
1539852877.2832441,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800910/T442800000_442800910_E0.631_350_P184.557449_-5.78436",NULL,42697,"Crab-1",184.557,-5.7843,-1,-1,3.38393201138905,3.68047,2.76785,2.34054,0.381555,442800000,442800910,0.631,350,184.557449,-5.78436
1539852883.1098845,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800920/T442800000_442800920_E0.631_350_P184.557449_-5.78436",NULL,42698,"Crab-1",184.557,-5.7843,-1,-1,3.37102689892955,3.58927,2.69351,2.3433,0.390673,442800000,442800920,0.631,350,184.557449,-5.78436
1539852889.4420033,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800930/T442800000_442800930_E0.631_350_P184.557449_-5.78436",NULL,42699,"Crab-1",184.557,-5.7843,-1,-1,2.9825253820701,3.15146,2.69611,2.28593,0.377172,442800000,442800930,0.631,350,184.557449,-5.78436
1539852895.6466599,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800940/T442800000_442800940_E0.631_350_P184.557449_-5.78436",NULL,42700,"Crab-1",184.557,-5.7843,-1,-1,2.92371747923741,3.01338,2.62221,2.28281,0.385711,442800000,442800940,0.631,350,184.557449,-5.78436
1539852904.7753184,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800950/T442800000_442800950_E0.631_350_P184.557449_-5.78436",NULL,42701,"Crab-1",184.557,-5.7843,-1,-1,2.89555275472787,2.90883,2.54421,2.28464,0.396653,442800000,442800950,0.631,350,184.557449,-5.78436
1539852913.9566321,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800960/T442800000_442800960_E0.631_350_P184.557449_-5.78436",NULL,42702,"Crab-1",184.557,-5.7843,-1,-1,2.93269481078784,2.8987,2.48676,2.29679,0.408164,442800000,442800960,0.631,350,184.557449,-5.78436
1539852922.9473188,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800970/T442800000_442800970_E0.631_350_P184.557449_-5.78436",NULL,42703,"Crab-1",184.557,-5.7843,-1,-1,2.9428052292099,2.87109,2.4454,2.30419,0.416815,442800000,442800970,0.631,350,184.557449,-5.78436
1539852928.2933722,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800980/T442800000_442800980_E0.631_350_P184.557449_-5.78436",NULL,42704,"Crab-1",184.557,-5.7843,-1,-1,3.2512868533801,3.19683,2.45784,2.35235,0.428879,442800000,442800980,0.631,350,184.557449,-5.78436
1539852935.0665257,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442800990/T442800000_442800990_E0.631_350_P184.557449_-5.78436",NULL,42705,"Crab-1",184.557,-5.7843,-1,-1,3.31148506009478,3.44003,2.64651,2.3581,0.410736,442800000,442800990,0.631,350,184.557449,-5.78436
1539852943.314484,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801000/T442800000_442801000_E0.631_350_P184.557449_-5.78436",NULL,42706,"Crab-1",184.557,-5.7843,-1,-1,3.06213065184104,3.17927,2.64481,2.32169,0.400733,442800000,442801000,0.631,350,184.557449,-5.78436
1539852949.582184,"/data01/ANALYSIS3.local/ASTRI/DREVT3_ASTRI_O1/ctools-lc_LC-from-start/T442800000_442801010/T442800000_442801010_E0.631_350_P184.557449_-5.78436",NULL,42707,"Crab-1",184.557,-5.7843,-1,-1,3.16254773971891,3.39842,2.75844,2.33254,0.391999,442800000,442801010,0.631,350,184.557449,-5.78436
